Longitude (x),Latitude (y),Station Name,Climate ID,Date/Time,Year,Month,Day,Data Quality,Max Temp (°C),Max Temp Flag,Min Temp (°C),Min Temp Flag,Mean Temp (°C),Mean Temp Flag,Heat Deg Days (°C),Heat Deg Days Flag,Cool Deg Days (°C),Cool Deg Days Flag,Total Rain (mm),Total Rain Flag,Total Snow (cm),Total Snow Flag,Total Precip (mm),Total Precip Flag,Snow on Grnd (cm),Snow on Grnd Flag,Dir of Max Gust (10s deg),Dir of Max Gust Flag,Spd of Max Gust (km/h),Spd of Max Gust Flag
-84.51,46.49,SAULT STE MARIE A,6057591,2022-08-10,2022,8,10,,24.2,,10.8,,17.5,,0.5,,0.0,,0.0,,0.0,,0.0,,,,30.0,,48.0,
-84.51,46.49,SAULT STE MARIE A,6057591,2022-08-11,2022,8,11,,19.8,,8.0,,13.9,,4.1,,0.0,,0.0,,0.0,,0.0,,,,29.0,,42.0,
-84.51,46.49,SAULT STE MARIE A,6057591,2022-08-12,2022,8,12,,24.8,,6.4,,15.6,,2.4,,0.0,,0.0,,0.0,,0.0,,,,,M,,M
-84.51,46.49,SAULT STE MARIE A,6057591,2022-08-13,2022,8,13,,24.1,,7.3,,15.7,,2.3,,0.0,,0.0,,0.0,,0.0,,,,,M,,M
-84.51,46.49,SAULT STE MARIE A,6057591,2022-08-14,2022,8,14,,24.8,,6.9,,15.9,,2.1,,0.0,,0.0,,0.0,,0.0,,,,,M,,M
-84.51,46.49,SAULT STE MARIE A,6057591,2022-08-15,2022,8,15,,26.9,,9.8,,18.4,,0.0,,0.4,,0.9,,0.0,,0.9,,,,,M,,M
-84.51,46.49,SAULT STE MARIE A,6057591,2022-08-16,2022,8,16,,25.1,,10.3,,17.7,,0.3,,0.0,,0.0,,0.0,,0.0,,,,,M,,M
-84.51,46.49,SAULT STE MARIE A,6057591,2022-08-17,2022,8,17,,26.9,,9.8,,18.4,,0.0,,0.4,,0.0,,0.0,,0.0,,,,,M,,M
-84.51,46.49,SAULT STE MARIE A,6057591,2022-08-18,2022,8,18,,26.4,,8.8,,17.6,,0.4,,0.0,,3.1,,0.0,,3.1,,,,23.0,,34.0,
-84.51,46.49,SAULT STE MARIE A,6057591,2022-08-19,2022,8,19,,27.5,,13.2,,20.4,,0.0,,2.4,,0.0,,0.0,,0.0,,,,,M,,M
-84.51,46.49,SAULT STE MARIE A,6057591,2022-08-20,2022,8,20,,27.6,,14.0,,20.8,,0.0,,2.8,,2.5,,0.0,,2.5,,,,24.0,,39.0,
-84.51,46.49,SAULT STE MARIE A,6057591,2022-08-21,2022,8,21,,23.0,,13.3,,18.2,,0.0,,0.2,,0.0,,0.0,,0.0,,,,29.0,,38.0,
-84.51,46.49,SAULT STE MARIE A,6057591,2022-08-22,2022,8,22,,23.7,,10.3,,17.0,,1.0,,0.0,,0.0,,0.0,,0.0,,,,27.0,,32.0,
-84.51,46.49,SAULT STE MARIE A,6057591,2022-08-23,2022,8,23,,23.8,,11.1,,17.5,,0.5,,0.0,,0.0,,0.0,,0.0,,,,,M,,M
-84.51,46.49,SAULT STE MARIE A,6057591,2022-08-24,2022,8,24,,28.0,,10.4,,19.2,,0.0,,1.2,,0.7,,0.0,,0.7,,,,28.0,,32.0,
-84.51,46.49,SAULT STE MARIE A,6057591,2022-08-25,2022,8,25,,18.6,,13.8,,16.2,,1.8,,0.0,,12.2,,0.0,,12.2,,,,,M,,M
-84.51,46.49,SAULT STE MARIE A,6057591,2022-08-26,2022,8,26,,21.6,,10.2,,15.9,,2.1,,0.0,,0.0,,0.0,,0.0,,,,,M,,M
-84.51,46.49,SAULT STE MARIE A,6057591,2022-08-27,2022,8,27,,26.3,,9.9,,18.1,,0.0,,0.1,,0.0,,0.0,,0.0,,,,19.0,,32.0,
-84.51,46.49,SAULT STE MARIE A,6057591,2022-08-28,2022,8,28,,26.9,,17.3,,22.1,,0.0,,4.1,,19.9,,0.0,,19.9,,,,,M,,M
-84.51,46.49,SAULT STE MARIE A,6057591,2022-08-29,2022,8,29,,24.9,,17.5,,21.2,,0.0,,3.2,,4.5,,0.0,,4.5,,,,21.0,,44.0,
-84.51,46.49,SAULT STE MARIE A,6057591,2022-08-30,2022,8,30,,19.9,,16.3,,18.1,,0.0,,0.1,,0.5,,0.0,,0.5,,,,30.0,,60.0,
-84.51,46.49,SAULT STE MARIE A,6057591,2022-08-31,2022,8,31,,18.7,,7.6,,13.2,,4.8,,0.0,,0.0,,0.0,,0.0,,,,31.0,,63.0,
-84.51,46.49,SAULT STE MARIE A,6057591,2022-09-01,2022,9,1,,25.7,,3.4,,14.6,,3.4,,0.0,,0.0,,0.0,,0.0,,,,,M,,M
-84.51,46.49,SAULT STE MARIE A,6057591,2022-09-02,2022,9,2,,27.9,,13.1,,20.5,,0.0,,2.5,,0.0,T,0.0,,0.0,T,,,21.0,,49.0,
-84.51,46.49,SAULT STE MARIE A,6057591,2022-09-03,2022,9,3,,22.6,,11.3,,17.0,,1.0,,0.0,,1.5,,0.0,,1.5,,,,7.0,,43.0,
-84.51,46.49,SAULT STE MARIE A,6057591,2022-09-04,2022,9,4,,18.6,,4.6,,11.6,,6.4,,0.0,,0.0,,0.0,,0.0,,,,7.0,,39.0,
-84.51,46.49,SAULT STE MARIE A,6057591,2022-09-05,2022,9,5,,21.8,,4.2,,13.0,,5.0,,0.0,,0.0,,0.0,,0.0,,,,,M,,M
-84.51,46.49,SAULT STE MARIE A,6057591,2022-09-06,2022,9,6,,24.1,,4.9,,14.5,,3.5,,0.0,,0.0,,0.0,,0.0,,,,20.0,,45.0,
-84.51,46.49,SAULT STE MARIE A,6057591,2022-09-07,2022,9,7,,24.0,,4.6,,14.3,,3.7,,0.0,,0.0,,0.0,,0.0,,,,,M,,M
-84.51,46.49,SAULT STE MARIE A,6057591,2022-09-08,2022,9,8,,26.7,,6.9,,16.8,,1.2,,0.0,,0.0,,0.0,,0.0,,,,,M,,M
-84.51,46.49,SAULT STE MARIE A,6057591,2022-09-09,2022,9,9,,26.6,,12.0,,19.3,,0.0,,1.3,,0.0,,0.0,,0.0,,,,20.0,,39.0,
-84.51,46.49,SAULT STE MARIE A,6057591,2022-09-10,2022,9,10,,18.9,,11.8,,15.4,,2.6,,0.0,,0.0,,0.0,,0.0,,,,29.0,,31.0,
-84.51,46.49,SAULT STE MARIE A,6057591,2022-09-11,2022,9,11,,20.6,,14.3,,17.5,,0.5,,0.0,,0.5,,0.0,,0.5,,,,,M,,M
-84.51,46.49,SAULT STE MARIE A,6057591,2022-09-12,2022,9,12,,19.5,,15.3,,17.4,,0.6,,0.0,,4.9,,0.0,,4.9,,,,,M,,M
-84.51,46.49,SAULT STE MARIE A,6057591,2022-09-13,2022,9,13,,21.3,,12.6,,17.0,,1.0,,0.0,,0.9,,0.0,,0.9,,,,29.0,,33.0,
-84.51,46.49,SAULT STE MARIE A,6057591,2022-09-14,2022,9,14,,17.6,,5.1,,11.4,,6.6,,0.0,,0.0,,0.0,,0.0,,,,29.0,,35.0,
-84.51,46.49,SAULT STE MARIE A,6057591,2022-09-15,2022,9,15,,19.0,,4.1,,11.6,,6.4,,0.0,,22.0,,0.0,,22.0,,,,14.0,,38.0,
-84.51,46.49,SAULT STE MARIE A,6057591,2022-09-16,2022,9,16,,16.7,,14.1,,15.4,,2.6,,0.0,,6.5,,0.0,,6.5,,,,11.0,,36.0,
-84.51,46.49,SAULT STE MARIE A,6057591,2022-09-17,2022,9,17,,26.5,,14.8,,20.7,,0.0,,2.7,,4.7,,0.0,,4.7,,,,15.0,,33.0,
-84.51,46.49,SAULT STE MARIE A,6057591,2022-09-18,2022,9,18,,23.7,,17.1,,20.4,,0.0,,2.4,,0.0,T,0.0,,0.0,T,,,27.0,,50.0,
-84.51,46.49,SAULT STE MARIE A,6057591,2022-09-19,2022,9,19,,20.2,,7.9,,14.1,,3.9,,0.0,,0.0,,0.0,,0.0,,,,31.0,,46.0,
-84.51,46.49,SAULT STE MARIE A,6057591,2022-09-20,2022,9,20,,25.3,,8.0,,16.7,,1.3,,0.0,,0.0,,0.0,,0.0,,,,,M,,M
-84.51,46.49,SAULT STE MARIE A,6057591,2022-09-21,2022,9,21,,19.9,,8.6,,14.3,,3.7,,0.0,,10.8,,0.0,,10.8,,,,29.0,,62.0,
-84.51,46.49,SAULT STE MARIE A,6057591,2022-09-22,2022,9,22,,11.4,,1.4,,6.4,,11.6,,0.0,,0.5,,0.0,,0.5,,,,31.0,,58.0,
-84.51,46.49,SAULT STE MARIE A,6057591,2022-09-23,2022,9,23,,16.4,,0.0,,8.2,,9.8,,0.0,,0.0,,0.0,,0.0,,,,,M,,M
-84.51,46.49,SAULT STE MARIE A,6057591,2022-09-24,2022,9,24,,14.5,,6.1,,10.3,,7.7,,0.0,,1.7,,0.0,,1.7,,,,,M,,M
-84.51,46.49,SAULT STE MARIE A,6057591,2022-09-25,2022,9,25,,13.0,,9.5,,11.3,,6.7,,0.0,,10.3,,0.0,,10.3,,,,31.0,,37.0,
-84.51,46.49,SAULT STE MARIE A,6057591,2022-09-26,2022,9,26,,15.0,,10.4,,12.7,,5.3,,0.0,,3.6,,0.0,,3.6,,,,31.0,,43.0,
-84.51,46.49,SAULT STE MARIE A,6057591,2022-09-27,2022,9,27,,12.9,,5.5,,9.2,,8.8,,0.0,,0.5,,0.0,,0.5,,,,1.0,,43.0,
-84.51,46.49,SAULT STE MARIE A,6057591,2022-09-28,2022,9,28,,11.7,,-0.6,,5.6,,12.4,,0.0,,0.0,T,0.0,,0.0,T,,,29.0,,37.0,
-84.51,46.49,SAULT STE MARIE A,6057591,2022-09-29,2022,9,29,,17.3,,-1.2,,8.1,,9.9,,0.0,,0.0,,0.0,,0.0,,,,,M,,M
-84.51,46.49,SAULT STE MARIE A,6057591,2022-09-30,2022,9,30,,19.5,,1.3,,10.4,,7.6,,0.0,,0.0,,0.0,,0.0,,,,,M,,M
-84.51,46.49,SAULT STE MARIE A,6057591,2022-10-01,2022,10,1,,18.4,,3.3,,10.9,,7.1,,0.0,,0.0,,0.0,,0.0,,,,7.0,,44.0,
-84.51,46.49,SAULT STE MARIE A,6057591,2022-10-02,2022,10,2,,14.1,,-0.5,,6.8,,11.2,,0.0,,0.0,,0.0,,0.0,,,,9.0,,36.0,
-84.51,46.49,SAULT STE MARIE A,6057591,2022-10-03,2022,10,3,,19.6,,-1.5,,9.1,,8.9,,0.0,,0.0,,0.0,,0.0,,,,,M,,M
-84.51,46.49,SAULT STE MARIE A,6057591,2022-10-04,2022,10,4,,20.3,,4.2,,12.3,,5.7,,0.0,,0.0,T,0.0,,0.0,T,,,,M,,M
-84.51,46.49,SAULT STE MARIE A,6057591,2022-10-05,2022,10,5,,22.4,,6.4,,14.4,,3.6,,0.0,,0.0,,0.0,,0.0,,,,,M,,M
-84.51,46.49,SAULT STE MARIE A,6057591,2022-10-06,2022,10,6,,14.9,,3.0,,9.0,,9.0,,0.0,,3.2,,0.0,,3.2,,,,35.0,,52.0,
-84.51,46.49,SAULT STE MARIE A,6057591,2022-10-07,2022,10,7,,5.3,,0.3,,2.8,,15.2,,0.0,,0.0,T,0.0,,0.0,T,,,31.0,,42.0,
-84.51,46.49,SAULT STE MARIE A,6057591,2022-10-08,2022,10,8,,11.0,,2.8,,6.9,,11.1,,0.0,,0.0,,0.0,,0.0,,,,24.0,,43.0,
-84.51,46.49,SAULT STE MARIE A,6057591,2022-10-09,2022,10,9,,9.9,,-1.9,,4.0,,14.0,,0.0,,0.0,,0.0,,0.0,,,,28.0,,36.0,
-84.51,46.49,SAULT STE MARIE A,6057591,2022-10-10,2022,10,10,,11.4,,-3.1,,4.2,,13.8,,0.0,,0.0,,0.0,,0.0,,,,,M,,M
-84.51,46.49,SAULT STE MARIE A,6057591,2022-10-11,2022,10,11,,22.0,,-2.0,,10.0,,8.0,,0.0,,0.0,T,0.0,,0.0,T,,,18.0,,32.0,
-84.51,46.49,SAULT STE MARIE A,6057591,2022-10-12,2022,10,12,,15.6,,3.2,,9.4,,8.6,,0.0,,16.1,,0.0,,16.1,,,,29.0,,62.0,
-84.51,46.49,SAULT STE MARIE A,6057591,2022-10-13,2022,10,13,,10.3,,4.6,,7.5,,10.5,,0.0,,6.0,,0.0,,6.0,,,,31.0,,39.0,
-84.51,46.49,SAULT STE MARIE A,6057591,2022-10-14,2022,10,14,,8.2,,2.5,,5.4,,12.6,,0.0,,2.9,,0.0,,2.9,,,,15.0,,40.0,
-84.51,46.49,SAULT STE MARIE A,6057591,2022-10-15,2022,10,15,,7.9,,3.7,,5.8,,12.2,,0.0,,5.0,,0.0,,5.0,,,,27.0,,54.0,
-84.51,46.49,SAULT STE MARIE A,6057591,2022-10-16,2022,10,16,,9.3,,0.9,,5.1,,12.9,,0.0,,2.5,,0.0,,2.5,,,,32.0,,39.0,
-84.51,46.49,SAULT STE MARIE A,6057591,2022-10-17,2022,10,17,,8.3,,1.2,,4.8,,13.2,,0.0,,0.0,,0.0,T,0.0,T,0.0,T,34.0,,58.0,
-84.51,46.49,SAULT STE MARIE A,6057591,2022-10-18,2022,10,18,,7.0,,1.7,,4.4,,13.6,,0.0,,2.5,,0.9,,3.4,,,,33.0,,63.0,
-84.51,46.49,SAULT STE MARIE A,6057591,2022-10-19,2022,10,19,,3.3,,-0.1,,1.6,,16.4,,0.0,,1.4,,11.1,,12.5,,0.0,T,33.0,,57.0,
-84.51,46.49,SAULT STE MARIE A,6057591,2022-10-20,2022,10,20,,6.5,,-0.6,,3.0,,15.0,,0.0,,0.5,,1.2,,1.5,,3.0,,32.0,,31.0,
-84.51,46.49,SAULT STE MARIE A,6057591,2022-10-21,2022,10,21,,17.7,,0.4,,9.1,,8.9,,0.0,,0.0,,0.0,,0.0,,,,24.0,,45.0,
-84.51,46.49,SAULT STE MARIE A,6057591,2022-10-22,2022,10,22,,17.8,,-0.6,,8.6,,9.4,,0.0,,0.0,,0.0,,0.0,,,,11.0,,33.0,
-84.51,46.49,SAULT STE MARIE A,6057591,2022-10-23,2022,10,23,,21.8,,8.6,,15.2,,2.8,,0.0,,0.0,,0.0,,0.0,,,,11.0,,32.0,
-84.51,46.49,SAULT STE MARIE A,6057591,2022-10-24,2022,10,24,,18.2,,12.4,,15.3,,2.7,,0.0,,0.0,T,0.0,,0.0,T,,,10.0,,35.0,
-84.51,46.49,SAULT STE MARIE A,6057591,2022-10-25,2022,10,25,,16.9,,6.2,,11.6,,6.4,,0.0,,15.1,,0.0,,15.1,,,,34.0,,43.0,
-84.51,46.49,SAULT STE MARIE A,6057591,2022-10-26,2022,10,26,,7.1,,4.1,,5.6,,12.4,,0.0,,11.3,,0.0,,11.3,,,,32.0,,59.0,
-84.51,46.49,SAULT STE MARIE A,6057591,2022-10-27,2022,10,27,,,M,,M,,M,,M,,M,0.0,,0.0,,0.0,,,,27.0,,34.0,
-84.51,46.49,SAULT STE MARIE A,6057591,2022-10-28,2022,10,28,,12.8,,-1.1,,5.9,,12.1,,0.0,,0.0,,0.0,,0.0,,,,,M,,M
-84.51,46.49,SAULT STE MARIE A,6057591,2022-10-29,2022,10,29,,16.3,,-2.8,,6.8,,11.2,,0.0,,0.0,,0.0,,0.0,,,,,M,,M
-84.51,46.49,SAULT STE MARIE A,6057591,2022-10-30,2022,10,30,,16.3,,-0.9,,7.7,,10.3,,0.0,,0.0,,0.0,,0.0,,,,,M,,M
-84.51,46.49,SAULT STE MARIE A,6057591,2022-10-31,2022,10,31,,,M,,M,,M,,M,,M,0.0,,0.0,,0.0,,,,,M,,M
-84.51,46.49,SAULT STE MARIE A,6057591,2022-11-01,2022,11,1,,,M,,M,,M,,M,,M,,M,,M,,M,,,,M,,M
-84.51,46.49,SAULT STE MARIE A,6057591,2022-11-02,2022,11,2,,,M,,M,,M,,M,,M,0.0,,0.0,,0.0,,,,,M,,M
-84.51,46.49,SAULT STE MARIE A,6057591,2022-11-03,2022,11,3,,20.3,,4.2,,12.3,,5.7,,0.0,,0.0,,0.0,,0.0,,,,21.0,,41.0,
-84.51,46.49,SAULT STE MARIE A,6057591,2022-11-04,2022,11,4,,,M,,M,,M,,M,,M,13.1,,0.0,,13.1,,,,31.0,,46.0,
-84.51,46.49,SAULT STE MARIE A,6057591,2022-11-05,2022,11,5,,,M,,M,,M,,M,,M,,M,,M,,M,,,21.0,,71.0,
-84.51,46.49,SAULT STE MARIE A,6057591,2022-11-06,2022,11,6,,,M,,M,,M,,M,,M,,M,,M,,M,,,20.0,,53.0,
-84.51,46.49,SAULT STE MARIE A,6057591,2022-11-07,2022,11,7,,,M,,M,,M,,M,,M,0.5,,0.0,T,0.5,,0.0,T,31.0,,64.0,
-84.51,46.49,SAULT STE MARIE A,6057591,2022-11-08,2022,11,8,,5.2,,-3.9,,0.7,,17.3,,0.0,,0.0,,0.0,,0.0,,,,11.0,,33.0,
-84.51,46.49,SAULT STE MARIE A,6057591,2022-11-09,2022,11,9,,10.9,,3.9,,7.4,,10.6,,0.0,,20.8,,0.0,,20.8,,,,13.0,,35.0,
-84.51,46.49,SAULT STE MARIE A,6057591,2022-11-10,2022,11,10,,20.0,,9.0,,14.5,,3.5,,0.0,,9.5,,0.0,,9.5,,,,21.0,,44.0,
-84.51,46.49,SAULT STE MARIE A,6057591,2022-11-11,2022,11,11,,13.5,,3.0,,8.3,,9.7,,0.0,,2.2,,0.0,,2.2,,,,30.0,,47.0,
-84.51,46.49,SAULT STE MARIE A,6057591,2022-11-12,2022,11,12,,3.1,,-3.5,,-0.2,,18.2,,0.0,,0.5,,0.0,T,0.5,,,,31.0,,36.0,
-84.51,46.49,SAULT STE MARIE A,6057591,2022-11-13,2022,11,13,,-0.7,,-4.8,,-2.8,,20.8,,0.0,,0.0,,0.0,T,0.0,T,,,1.0,,34.0,
-84.51,46.49,SAULT STE MARIE A,6057591,2022-11-14,2022,11,14,,1.6,,-4.7,,-1.6,,19.6,,0.0,,0.0,,0.0,T,0.0,T,,,,M,,M
-84.51,46.49,SAULT STE MARIE A,6057591,2022-11-15,2022,11,15,,-0.5,,-4.2,,-2.4,,20.4,,0.0,,0.0,,0.8,,0.3,,0.0,T,7.0,,35.0,
-84.51,46.49,SAULT STE MARIE A,6057591,2022-11-16,2022,11,16,,-1.5,,-6.1,,-3.8,,21.8,,0.0,,0.0,,0.3,,0.0,T,1.0,,,M,,M
-84.51,46.49,SAULT STE MARIE A,6057591,2022-11-17,2022,11,17,,-1.6,,-8.3,,-5.0,,23.0,,0.0,,0.0,,0.0,T,0.0,T,1.0,,,M,,M
-84.51,46.49,SAULT STE MARIE A,6057591,2022-11-18,2022,11,18,,-0.8,,-9.2,,-5.0,,23.0,,0.0,,0.0,,0.0,T,0.0,T,0.0,T,27.0,,42.0,
-84.51,46.49,SAULT STE MARIE A,6057591,2022-11-19,2022,11,19,,,M,,M,,M,,M,,M,0.0,,9.4,,8.1,,0.0,T,27.0,,72.0,
-84.51,46.49,SAULT STE MARIE A,6057591,2022-11-20,2022,11,20,,-2.6,,-11.4,,-7.0,,25.0,,0.0,,0.0,,11.6,,8.4,,16.0,,24.0,,46.0,
-84.51,46.49,SAULT STE MARIE A,6057591,2022-11-21,2022,11,21,,1.2,,-2.7,,-0.8,,18.8,,0.0,,0.0,,0.0,T,0.0,T,17.0,,29.0,,68.0,
-84.51,46.49,SAULT STE MARIE A,6057591,2022-11-22,2022,11,22,,1.4,,-2.3,,-0.5,,18.5,,0.0,,0.0,,0.4,,0.2,,16.0,,,M,,M
-84.51,46.49,SAULT STE MARIE A,6057591,2022-11-23,2022,11,23,,5.1,,-3.6,,0.8,,17.2,,0.0,,0.0,,0.0,T,0.0,T,16.0,,,M,,M
-84.51,46.49,SAULT STE MARIE A,6057591,2022-11-24,2022,11,24,,7.9,,-4.2,,1.9,,16.1,,0.0,,1.9,,0.0,,1.9,,15.0,,31.0,,53.0,
-84.51,46.49,SAULT STE MARIE A,6057591,2022-11-25,2022,11,25,,4.1,,-4.0,,0.1,,17.9,,0.0,,0.0,,0.0,T,0.0,T,2.0,,31.0,,59.0,
-84.51,46.49,SAULT STE MARIE A,6057591,2022-11-26,2022,11,26,,10.1,,-2.7,,3.7,,14.3,,0.0,,0.0,,0.0,,0.0,,0.0,T,22.0,,50.0,
-84.51,46.49,SAULT STE MARIE A,6057591,2022-11-27,2022,11,27,,4.9,,-1.4,,1.8,,16.2,,0.0,,0.0,,0.0,,0.0,,0.0,T,,M,,M
-84.51,46.49,SAULT STE MARIE A,6057591,2022-11-28,2022,11,28,,2.1,,-6.0,,-2.0,,20.0,,0.0,,0.0,,0.0,,0.0,,0.0,T,11.0,,31.0,
-84.51,46.49,SAULT STE MARIE A,6057591,2022-11-29,2022,11,29,,7.4,,2.1,,4.8,,13.2,,0.0,,10.8,,0.0,T,10.8,,0.0,T,13.0,,70.0,
-84.51,46.49,SAULT STE MARIE A,6057591,2022-11-30,2022,11,30,,8.2,,-4.2,,2.0,,16.0,,0.0,,0.7,,6.1,,3.9,,0.0,T,28.0,,86.0,
-84.51,46.49,SAULT STE MARIE A,6057591,2022-12-01,2022,12,1,,-0.4,,-2.2,,-1.3,,19.3,,0.0,,0.0,,1.6,,0.4,,6.0,,30.0,,82.0,
-84.51,46.49,SAULT STE MARIE A,6057591,2022-12-02,2022,12,2,,4.0,,-1.4,,1.3,,16.7,,0.0,,0.0,,0.0,,0.0,,5.0,,,M,,M
-84.51,46.49,SAULT STE MARIE A,6057591,2022-12-03,2022,12,3,,4.7,,-7.9,,-1.6,,19.6,,0.0,,3.5,,7.9,,10.9,,4.0,,31.0,,90.0,
-84.51,46.49,SAULT STE MARIE A,6057591,2022-12-04,2022,12,4,,2.1,,-8.2,,-3.1,,21.1,,0.0,,0.0,,0.0,,0.0,,7.0,,24.0,,55.0,
-84.51,46.49,SAULT STE MARIE A,6057591,2022-12-05,2022,12,5,,2.4,,-1.3,,0.6,,17.4,,0.0,,0.0,,0.2,,0.0,T,5.0,,24.0,,49.0,
-84.51,46.49,SAULT STE MARIE A,6057591,2022-12-06,2022,12,6,,0.0,,-5.5,,-2.8,,20.8,,0.0,,0.0,,0.0,T,0.0,T,4.0,,,M,,M
-84.51,46.49,SAULT STE MARIE A,6057591,2022-12-07,2022,12,7,,1.6,,-7.2,,-2.8,,20.8,,0.0,,0.0,,3.2,,1.5,,4.0,,32.0,,40.0,
-84.51,46.49,SAULT STE MARIE A,6057591,2022-12-08,2022,12,8,,-4.2,,-12.0,,-8.1,,26.1,,0.0,,0.0,,0.0,T,0.0,T,7.0,,,M,,M
-84.51,46.49,SAULT STE MARIE A,6057591,2022-12-09,2022,12,9,,-2.2,,-12.3,,-7.3,,25.3,,0.0,,0.0,,0.0,,0.0,,7.0,,9.0,,35.0,
-84.51,46.49,SAULT STE MARIE A,6057591,2022-12-10,2022,12,10,,-3.1,,-10.5,,-6.8,,24.8,,0.0,,0.0,,0.0,T,0.0,T,7.0,,8.0,,36.0,
-84.51,46.49,SAULT STE MARIE A,6057591,2022-12-11,2022,12,11,,0.3,,-9.3,,-4.5,,22.5,,0.0,,0.0,,1.2,,1.2,,7.0,,,M,,M
-84.51,46.49,SAULT STE MARIE A,6057591,2022-12-12,2022,12,12,,-3.8,,-14.5,,-9.2,,27.2,,0.0,,0.0,,0.0,,0.0,,6.0,,,M,,M
-84.51,46.49,SAULT STE MARIE A,6057591,2022-12-13,2022,12,13,,-2.8,,-12.2,,-7.5,,25.5,,0.0,,0.0,,0.0,T,0.0,T,5.0,,7.0,,39.0,
-84.51,46.49,SAULT STE MARIE A,6057591,2022-12-14,2022,12,14,,0.2,,-5.5,,-2.7,,20.7,,0.0,,0.0,,0.0,,0.0,,5.0,,10.0,,59.0,
-84.51,46.49,SAULT STE MARIE A,6057591,2022-12-15,2022,12,15,,1.3,,-1.1,,0.1,,17.9,,0.0,,1.4,,5.6,,7.0,,5.0,,9.0,,68.0,
-84.51,46.49,SAULT STE MARIE A,6057591,2022-12-16,2022,12,16,,1.3,,-0.8,,0.3,,17.7,,0.0,,0.0,,0.8,,0.6,,6.0,,,M,,M
-84.51,46.49,SAULT STE MARIE A,6057591,2022-12-17,2022,12,17,,-0.7,,-5.3,,-3.0,,21.0,,0.0,,0.0,,6.0,,3.9,,7.0,,,M,,M
-84.51,46.49,SAULT STE MARIE A,6057591,2022-12-18,2022,12,18,,0.0,,-9.8,,-4.9,,22.9,,0.0,,0.0,,4.7,,4.5,,11.0,,28.0,,56.0,
-84.51,46.49,SAULT STE MARIE A,6057591,2022-12-19,2022,12,19,,-3.1,,-5.1,,-4.1,,22.1,,0.0,,0.0,,0.4,,0.2,,13.0,,33.0,,46.0,
-84.51,46.49,SAULT STE MARIE A,6057591,2022-12-20,2022,12,20,,-1.9,,-10.6,,-6.3,,24.3,,0.0,,0.0,,3.2,,1.6,,12.0,,24.0,,50.0,
-84.51,46.49,SAULT STE MARIE A,6057591,2022-12-21,2022,12,21,,-7.3,,-12.6,,-10.0,,28.0,,0.0,,0.0,,0.0,T,0.0,T,10.0,,24.0,,44.0,
-84.51,46.49,SAULT STE MARIE A,6057591,2022-12-22,2022,12,22,,0.3,,-7.7,,-3.7,,21.7,,0.0,,0.0,,6.2,,7.3,,10.0,,9.0,,43.0,
-84.51,46.49,SAULT STE MARIE A,6057591,2022-12-23,2022,12,23,,0.1,,-7.1,,-3.5,,21.5,,0.0,,0.0,,20.6,,18.0,,21.0,,32.0,,66.0,
-84.51,46.49,SAULT STE MARIE A,6057591,2022-12-24,2022,12,24,,-6.2,,-8.1,,-7.2,,25.2,,0.0,,0.0,,34.0,,26.4,,39.0,,31.0,,83.0,
-84.51,46.49,SAULT STE MARIE A,6057591,2022-12-25,2022,12,25,,-4.7,,-7.7,,-6.2,,24.2,,0.0,,0.0,,16.7,,12.2,,68.0,,30.0,,72.0,
-84.51,46.49,SAULT STE MARIE A,6057591,2022-12-26,2022,12,26,,-4.8,,-8.0,,-6.4,,24.4,,0.0,,0.0,,7.5,,5.8,,77.0,,29.0,,50.0,
-84.51,46.49,SAULT STE MARIE A,6057591,2022-12-27,2022,12,27,,-4.1,,-7.6,,-5.9,,23.9,,0.0,,0.0,,4.0,,4.0,,70.0,,24.0,,45.0,
-84.51,46.49,SAULT STE MARIE A,6057591,2022-12-28,2022,12,28,,1.7,,-4.5,,-1.4,,19.4,,0.0,,0.0,,4.2,,4.2,,70.0,,11.0,,32.0,
-84.51,46.49,SAULT STE MARIE A,6057591,2022-12-29,2022,12,29,,5.8,,1.0,,3.4,,14.6,,0.0,,0.2,,0.0,,0.2,,67.0,,,M,,M
-84.51,46.49,SAULT STE MARIE A,6057591,2022-12-30,2022,12,30,,9.3,,0.0,,4.7,,13.3,,0.0,,0.2,,0.0,,0.2,,59.0,,22.0,,41.0,
-84.51,46.49,SAULT STE MARIE A,6057591,2022-12-31,2022,12,31,,1.0,,-0.5,,0.3,,17.7,,0.0,,0.0,,0.0,T,0.0,T,46.0,,,M,,M
-84.51,46.49,SAULT STE MARIE A,6057591,2023-01-01,2023,1,1,,1.7,,-0.4,,0.7,,17.3,,0.0,,0.2,,1.2,,1.4,,46.0,,26.0,,31.0,
-84.51,46.49,SAULT STE MARIE A,6057591,2023-01-02,2023,1,2,,1.8,,-0.2,,0.8,,17.2,,0.0,,0.0,,0.0,T,0.0,T,41.0,,27.0,,33.0,
-84.51,46.49,SAULT STE MARIE A,6057591,2023-01-03,2023,1,3,,1.8,,-1.0,,0.4,,17.6,,0.0,,0.0,,6.2,,6.2,,40.0,,,M,,M
-84.51,46.49,SAULT STE MARIE A,6057591,2023-01-04,2023,1,4,,0.8,,-5.2,,-2.2,,20.2,,0.0,,0.0,,7.6,,6.6,,44.0,,5.0,,46.0,
